Time_sec,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,Fz,Cz,Pz
0.0546875,-11.365664084105028,12.779394459238876,25.986741378334436,-25.327112137190767,-20.59299430930661,-5.5626476209682485,-33.653931104819264,-34.313008184576816,-38.504436205500376,-21.32862504884862,-28.62308403767853,39.84051610968979,-6.071661994318349
0.05859375,-4.728292035894041,17.341661441187206,24.898002102199783,-30.937157280023566,-2.8312568732205268,-10.498658473315805,-33.50415282604497,-38.35785826123625,-33.248211470693285,-21.135514779783385,-20.689534645958716,58.24730224923017,-10.699229600209561
0.0625,-5.3449781224459,24.027785672504972,33.59769660412201,-21.38811125125015,9.430009866192146,-2.598318884414153,-11.834082774959235,-36.3464340176292,-17.983131042647077,3.176297310325395,-10.937338698956761,85.34450687933426,-11.53446651357003
0.06640625,-10.270071199549156,8.920711592515078,30.421652329208356,-18.182570797586838,15.635853507063999,2.0812062115373022,-8.363043059001352,-34.4096250619934,-16.326847894794607,0.6963226292429114,10.748747856759632,92.2344592326374,0.2766912940656674
0.0703125,-22.685214407413497,-15.607880466221847,18.42824643463807,-36.11680348362421,-13.429449023627743,-6.635405751933543,-33.02794108003893,-16.78105156259587,-16.54527602834467,-19.97378588025609,21.819059070851207,93.79390781112926,1.3501391765238155
0.07421875,-21.765947955116186,-26.911463179221048,5.742943357581578,-34.86373976181986,-36.83760758395215,-30.018149763734773,-52.452298874492335,-12.371708785415553,-6.69617981971549,-33.10920868265122,4.4851071825967495,66.6852815175569,27.323831907944577
0.078125,-8.661068434728778,-17.851203130538483,-14.387158711306764,-30.77016753094813,-64.76818888783879,-33.883125810199964,-64.09548734070509,-13.334074053502343,7.970264313312262,-35.01512383556318,-6.428991929342408,45.000398562968314,45.68142441067283
0.08203125,9.235675889466654,-7.58487604931558,-20.361662675430495,-27.660774173471772,-69.37319501438044,-48.88820503034714,-73.28903128730653,-16.846311124657426,27.306420898887403,-50.78041112700568,-23.498566094598708,29.798915774931025,60.0645826629631
0.0859375,17.178089588129456,35.99807085673796,-21.81208698705333,-20.947570528254484,-69.99910124324427,-46.02062649404441,-82.85908211260812,-47.32842377860045,12.761218747877642,-49.404932070434626,-34.47121853679203,26.083393046442428,46.88635114575859
0.08984375,8.227229783627266,50.81188423592916,7.883659618899356,-20.786337159208234,-60.70060447089605,-52.98212582957706,-85.21724792380249,-74.59793139098319,-4.403380369085125,-37.33613000205785,-44.59908338926881,26.503467317085875,28.631292190312546
0.09375,-16.854930336181464,51.33064805154443,34.9900955289158,-8.645163400418163,-27.729728897799074,-45.19621748611047,-57.4632042386981,-92.24555857777985,-32.820378322323776,-2.111370782860946,-34.510799976936624,49.329387270934845,16.130519823231
0.09765625,-40.62166691992037,49.700208976850526,49.78352706596412,-11.00720534038821,-17.3083487002712,-32.00940112558995,-24.32004566751885,-92.95943987133697,-57.58481921023996,9.837629688743387,-11.750779605172506,73.25501480419679,21.324852874108196
0.1015625,-58.520677331170646,47.85650096007636,61.13750921627471,-2.009050954602686,-1.1911074222653242,-17.274389007458854,7.19663531048237,-61.252138428510605,-52.47510176615151,27.969253062222194,14.15170908169145,75.94358803368941,39.55638364563751
0.10546875,-44.989221910722776,40.0670385169106,45.311779178730475,-3.9086645926360815,3.026648001884657,-5.5027446724578555,10.191909807989337,-31.045064885213524,-41.53040093712231,22.77861232489263,33.30632884913152,85.25817400659432,50.668107323904664
0.109375,-32.183355747435584,25.480326889705232,27.207617991234876,-34.795876573497175,-9.342391090217756,-15.644660760640436,5.6860103540518185,-27.89868908437731,-18.118956941705836,-3.9983703785664915,26.901319838030663,78.00546209750834,51.25934221223097
0.11328125,-17.433334640066988,22.5103114772553,6.997408180042662,-62.42148448289421,-5.945221450108269,-37.44941035971359,-32.109155949573186,-38.62432492027267,-14.385194874110642,-11.032363146382371,15.547154080301599,80.56914520685788,39.533315905304946
0.1171875,9.03580969663307,18.97260463124582,6.30447278288874,-63.70043319464387,8.770142497446209,-36.99379766085758,-46.58056526460485,-54.44546681626093,-11.609467602680494,-10.331444392065844,20.612648697967582,93.58642342468912,27.631264763972773
0.12109375,13.343163199204202,5.626737945331088,1.0099745041978068,-56.04527645528812,20.25791813837732,-37.45124959829212,-50.23948780137712,-62.560158367011994,-6.868006310138894,-11.928899562001366,31.01189091888382,92.86779191024971,18.081821542844143
0.125,20.92754628339284,7.17134494420706,12.94088833791539,-36.14804391075253,8.882960996621712,-33.31453276095337,-50.39586990067498,-64.16141179426215,-24.192380875812955,-16.19102311268913,39.10690370805795,73.03763556515227,24.341051209614605
0.12890625,11.229124214678288,2.5110463510440684,3.2093455940577575,-9.276075846920799,-12.98245133506139,-50.898101832016636,-49.491632406531885,-65.40716061890122,-23.03100899299965,-31.0687582620005,39.82270104066748,53.291631580020706,32.895371708176015
0.1328125,-8.24551622924724,7.830911067312085,-15.182729422840433,4.038988941968263,-47.68337160052386,-39.468568557295065,-55.43416912918022,-74.97396161906063,-18.566011787637766,-43.120074064575185,15.406970799864776,22.067400206782484,21.0376605877289
0.13671875,-9.58582928783369,31.420940114527784,-21.46318197083329,21.098006063381778,-59.77649502696351,-14.740331004997547,-66.33456538450966,-75.2902073094418,-11.446046026896168,-36.687196930227216,7.4144666369928425,8.235104652636288,10.250731819219078
0.140625,2.1546312613299863,51.824278034449094,-8.339663344970493,23.24230817357156,-51.86717680491761,-12.510816136025367,-67.61878919762351,-71.71482279548714,-9.026186979510342,-30.299903049160555,1.3700114303018118,17.55053165865732,4.452902256068567
0.14453125,9.022313853162007,68.8363809672773,14.51987573801258,17.385736956595494,-27.639787467370166,-12.279266449095497,-53.41598311255261,-60.92821081461434,-7.84207713675414,-10.755562794470531,12.665818874620776,38.70736865475021,-17.033043441238757
0.1484375,11.181802855091618,70.54398797214083,33.302239891678724,12.159401527698142,3.605009856313547,-4.912624010438998,-38.683532794390345,-55.56287493001726,-18.630349122451666,6.025836007929723,17.844582069797504,61.29768739241009,-31.877563064980478
0.15234375,1.5391677372478885,43.55079680025096,50.38463166057834,6.725749833425015,8.56838612461479,-7.635340895673393,-13.605255270022425,-59.59093055433753,-22.82257548750623,10.738484346592884,11.027405187589544,73.39734741972704,-42.15156826256781
0.15625,21.254880457161267,22.318495705024755,59.313203680226856,3.297258785282497,14.049747661623984,3.5689335297236187,-1.3133166291964486,-55.242205230805624,-4.95261826971107,-7.8683597091215285,34.423962649334264,81.60897244517221,-32.1787071165734
0.16015625,21.392174811638355,10.14966930869103,59.210467830364394,1.1309190039506294,7.8767632201589475,19.736225105812217,14.531466590892485,-27.149971241367478,13.599822816037157,-15.014874179766679,46.35150128181643,89.48503281970532,-7.981837529871715
0.1640625,33.53314343891732,-1.476976906370604,39.58131017782995,-12.239711247853347,-4.888954283311103,6.853560766756996,-6.214700623040059,-13.061163597069196,37.46776873697693,-39.722954683695015,46.19624721053148,84.50549209377624,15.102729776050856
0.16796875,49.03758703597768,19.308168098598443,16.45886244748293,-19.180474946337217,-10.391097004480528,-18.632381822764195,-22.987468665916442,-16.031790840420904,51.25799633854466,-59.213529565091285,28.634484002990046,79.81846703946107,23.626033755563213
0.171875,45.523172427586786,14.59402469650961,0.36025007634757855,-34.556640200075485,-23.11638502265451,-45.494879396492145,-38.18397053698614,-38.055413887865335,43.290033975925446,-67.1984604482394,14.618770006494746,62.036237572273016,12.385603794657314
0.17578125,51.34113479704217,13.17712932303714,-3.1596718216881685,-29.633911012925832,-19.465235669051495,-59.8558346299602,-39.44957271124936,-52.65846940798517,32.60244746876114,-57.9319191608443,13.848492778153235,60.08970891728061,4.032215637109723
0.1796875,47.47890108147924,31.184948052061543,12.220937006786723,-6.1005664383310885,-7.241319784159127,-62.87839281139671,-37.85304693605462,-74.37769664742228,3.1107446375655097,-36.44731827272815,12.195672413110488,65.03788053641276,11.125693027927511
0.18359375,28.86317128000035,43.35241266826034,22.946753014122237,-0.9385281694597775,3.3839449675518956,-44.80317198664846,-13.66058937369626,-61.43435342148466,-0.9776612167585658,-12.432758972912822,9.664142382947666,82.3035001678865,15.410176923507432
0.1875,4.940399693860946,37.38772140564039,39.76511211487704,14.881765016959323,-2.714238995048401,-28.823699092273426,-0.5311360783836044,-62.5536429928198,-1.6788610098001016,-10.020514030915688,-4.472435701268452,59.71184105737286,19.977950007395933
0.19140625,-18.650235452746983,43.30778416144223,29.789575841319884,-11.918971887810265,6.90039162161945,-6.880752137302551,9.24480885240018,-51.131610184000806,-14.827187557896568,-20.589353598337844,4.300608939226159,56.979560726495386,21.788286657683567
0.1953125,-22.689666537433865,58.614922813769255,19.69869172917038,-24.624719064851543,7.965464465229162,5.531697364277114,7.340832873241734,-48.287697946569175,-21.879897784470575,-10.281424231012162,17.33260184939086,64.0783269312307,13.744870420828246
0.19921875,-4.236037408074145,64.23143613931958,29.35422913904047,-50.484230564644,24.78188279694287,16.12089443055895,6.286683593179565,-49.7136435655453,-7.426969999395205,-5.737110002872175,9.511663175238203,83.4725169675798,8.537184280004052
0.203125,8.231708065789594,82.61557695004183,38.65408812578824,-60.27276112818044,45.26986192568351,21.932440913619082,28.904692475429034,-44.85224985056304,-14.120415756130784,3.392877970318679,19.910487553985096,94.11401054247527,3.924646485917524
0.20703125,10.229074362537025,50.83411607934817,38.21667151745868,-58.044783057301,40.67339664766842,19.208559960070442,27.839555894281027,-51.252682974669554,-21.180287102533228,-1.425468487231647,31.586273332762982,104.77391622008204,2.782703531689401
0.2109375,12.370986562886356,29.68423256770182,35.25515674396951,-39.983420885903286,27.899932660866384,9.338938873805487,28.47772133026547,-49.88668996353962,-30.120598408849013,-16.65170910747729,25.01895885740964,111.67465102985075,14.888755981003445
0.21484375,21.339071141373367,18.485155901702917,16.595366399100648,-35.25955832356448,13.029854477662274,15.497998449423495,26.139566245115272,-46.07452275546029,-22.698532165119346,-23.310899903823355,28.357055315990408,81.28879066779278,36.1514612711008
0.21875,34.09768601021591,21.392661547700534,9.173751611291829,-40.54413507865487,-11.700862320557432,16.864945835264674,13.885552470103672,-43.47787192981501,-5.661546430034708,-48.11828506890264,28.18361384193208,63.97505108015945,61.804613805529186
0.22265625,49.32009902391391,30.52872939779182,-14.512802303972283,-26.746814373541753,-24.161733057588656,1.903931015084714,7.864662622490808,-38.562102350080586,10.924150002264337,-65.88648814755912,13.505006937967652,40.85743767893503,65.68608387534267
0.2265625,63.58828437686684,45.26784092305235,-27.615918996811807,-24.815943518456308,-41.89208304364744,-14.74461563023773,-0.07042386078201457,-41.5925343285717,11.520409007856685,-69.03837319761885,-6.536444048058952,42.86676791288759,56.684327684208625
0.23046875,56.11861924347587,60.34168972910077,-24.10394230019651,-20.44538839545501,-42.91534181122698,-31.649169078531017,-22.402329284598153,-65.54834339387467,0.759106547146276,-56.663006035877174,-19.89537642142263,43.61226626869117,28.514567199270434
0.234375,35.64242125102618,68.4822918150953,-0.9170103724661582,-8.442837237080958,-45.37724909761575,-43.30126503697643,-11.154138187984689,-87.80641454496026,-22.21651753197664,-45.030655610494,-23.25601629763261,49.5936630116259,10.338480190415364
0.23828125,20.842816647992315,72.06847431545843,16.317600253768497,-11.557903081639708,-20.10013845461904,-20.36599561038817,22.35756854757644,-83.21589791787616,-26.455477936896358,-37.845901664516894,-9.711572084829967,52.64774067977787,6.267879644932121
0.2421875,6.346648629686216,74.36151650683757,37.93793305918454,-2.7352399449571436,-0.07912310848182169,-2.490682068336307,40.68971265336593,-61.58046695631603,-22.740478809084713,-34.274409827882984,13.093905263239492,57.70105896558182,12.18619659072079
0.24609375,-0.3711279601635459,57.61103341581878,33.552890507782955,-10.434545222603218,6.5870858631769575,4.286367780648731,39.416714808341894,-40.05637773956291,-23.273692813291017,-40.81371986263549,34.175911877586394,54.07778261875212,14.880963198648779
0.25,12.042109897493615,44.517903089620965,31.983026438310283,-21.078553478215657,-0.04659818359696617,0.19904559014223525,28.522879520375845,-9.478999770477653,-13.883368342149176,-64.2314878426733,41.86696764101947,40.40967491574004,22.625834489726593
0.25390625,22.92634967270418,30.54736707021994,15.590123809488459,-39.393127635592194,-11.918702006553206,-18.586501698979603,10.42080283485624,-1.1754644975969897,0.012377776411608421,-61.232695910473005,42.729452603824605,36.76850530742881,14.631982129432163
0.2578125,21.900183500642942,24.96434457961702,16.11897327469905,-63.332680229222035,2.711638692122041,-43.39717259279845,-5.968436122993104,12.508887585697451,5.6297118664160255,-52.922449932826375,39.42633908886623,26.863259561216644,15.641081905798057
0.26171875,38.62982422729302,31.368683136365192,25.210403715979133,-46.492984168812974,22.16386847157299,-44.058264506020244,-4.011679439957245,4.047753376377741,21.710494537785703,-39.927041701112586,42.75719651992232,40.54234961250707,23.15947136095982
0.265625,35.943821256363094,25.570243125274565,13.577678190264429,-23.809028716405443,25.186870155640474,-60.049115371698186,-8.126155804829278,0.42464892341663896,25.11431134453685,-33.38408865253172,51.47538295297204,34.0073422382035,31.4390071943241
0.26953125,20.02017736973677,34.67417788083694,8.74940061419442,-19.34619218432975,11.058966641051072,-69.65418381425027,-5.1345972871512515,-10.983940071736633,12.652286906849424,-35.76249868005164,36.375185042367505,13.329601284860411,40.6306396169866
0.2734375,7.529328402123051,31.916108949403238,-5.100248729986485,-7.953635414971613,-16.714716396552475,-63.332559733877844,-2.744883987263255,-14.071033905383876,7.611202049132983,-34.63117265133639,28.459440404821553,-19.21613612148922,43.371320960491666
0.27734375,-1.387140305707908,45.13933386004523,-7.927195637037633,5.620461708058672,-25.62300609202031,-60.25370527357598,-3.4017050618310094,-28.994353762820253,1.6770050750972987,-32.67896952680594,19.698807251417215,-29.351576988846677,48.875193565272845
0.28125,0.7930159517745303,65.25745518591462,-11.152791051747215,-3.8712485345990757,-28.12856827086626,-58.48655380271788,-5.176349225001208,-8.572681188970245,11.311468367681101,-27.543987149750357,3.138310746184457,-13.473218078719796,36.54680740963517
0.28515625,-15.100770832235796,78.19275903523982,-7.179014352903823,1.477440754240933,-18.65771252361343,-59.965208318004954,-7.971704701289712,-9.289074277662579,3.537702401038449,6.463568004709278,2.005881358568282,-2.6090410945496223,11.154922184268754
0.2890625,-29.673008808665415,79.86219216186745,14.612762884006045,-19.89430314938631,4.212529376038456,-52.20131400342885,-12.952957204188241,-9.826110649951673,-26.94260020617851,25.32894594611351,-1.2346138389855612,22.88315969243986,-15.60639176918862
0.29296875,-30.52217017732245,73.72436294834156,36.943498662864805,-31.02482462420879,15.429954909850657,-40.49698778841089,-11.893698677401424,-23.538960434142947,-51.62542698511977,48.44985145221134,6.318983969294553,40.780649352123376,-46.24439367471428
0.296875,-35.74272109899469,52.647275142805256,38.684405953761434,-39.83328613599274,43.13651406472343,-23.335986121907336,-8.16015549387021,-13.510223253189377,-46.476941621481814,64.63409487690524,13.232698741352205,50.60379941501762,-36.858936857566334
0.30078125,-43.58985520481905,27.864122213541236,53.53829262236444,-29.643987681363456,38.353484658836486,-13.059609396921319,16.31137135912177,5.922567243874094,-35.0888443288937,44.77500554750673,34.17050915448006,66.5600028122885,-18.65991627445119
0.3046875,-35.20493406584648,8.562695507794778,19.6474602198532,-37.13059780277054,13.467932126779004,-16.045619710400047,10.848558912968,18.544052030241183,-12.183363809781103,22.840566358456403,44.16612254859864,45.17612772368991,6.908233327521678
0.30859375,-22.78902207374233,-2.1225857992753348,-2.4967554049415366,-55.91356789566827,-12.733704146592508,-31.14049787673387,8.530418908090253,34.08911287837342,5.789802573159894,-1.720225527451834,41.78212775403516,30.088573357507535,18.797829691009245
0.3125,-6.053786302267583,-1.8507098697512254,-34.77880145132234,-60.30167847710566,-30.39535954919,-48.16004030809072,-14.273921181255844,24.310102204777362,4.1832854373208415,-13.812154255080095,26.790198349502727,11.634457104859397,26.070887059590433
0.31640625,2.6848463902176545,14.318521923382406,-37.70573758788899,-46.77723769977349,-37.51518641769458,-51.59787762858646,-40.47795215332598,4.629813135019292,-4.956696550932158,-5.675452179028941,7.231252900486462,9.121927715852689,30.926877766585726
0.3203125,-1.6343212121013955,10.78224607466325,-32.37764326629639,-18.20338488775912,-30.60275469621759,-41.430316617000855,-38.93710023296153,-7.661842528427573,-3.1911904763468617,8.409441436267677,6.4680556736184425,3.2226424012001402,30.358229733667045
0.32421875,-12.60028790812166,11.876738493254761,-26.16463404138578,5.5948897795282315,-26.118874351763726,-20.33514379624072,-20.795736058420175,-24.494585393785275,-10.101205513015508,34.21106303065119,17.773181766219764,8.483271158828066,26.604867782723716
0.328125,-27.17482903926852,10.112315966009868,-23.24600169136588,23.290438576819028,-29.35859576568836,3.4031930118580735,-5.788426289283618,-24.77425593620085,-36.28470252797048,44.341812050285256,20.128502048156843,-11.706932468880783,18.4627432696737
0.33203125,-45.41774390902464,-6.8381679495303445,-28.795980046662564,16.923559779234232,-45.07743387144552,4.3504215874150205,-1.8349088637261861,-18.989406512771104,-35.7374162484778,43.940847058416864,15.518976510502045,-17.830973331102832,22.9725504625262
0.3359375,-53.147785390448504,-6.947690116212868,-27.884840020987347,19.15127830715609,-45.4450158762228,7.082288044610133,7.983155660767944,-6.127886598418466,-36.00263689698466,38.69641036514044,11.723591466024208,-23.744328929890845,5.049270810581982
0.33984375,-45.431088838544504,-0.42695586945426994,-13.481502026127266,14.832257722102861,-28.756975553269356,15.067474662675313,1.645768218113127,14.34145023334996,-22.967395064931647,43.69526539158863,16.557396482717884,-7.692165713195943,-2.737084572704098
0.34375,-29.586643694973105,-0.6628442843842941,12.516686698253277,10.783978437791735,-14.360389072785802,11.534372177780455,4.855628271610591,18.959970878722537,-12.908456764935575,51.77683961047195,19.687784271540217,7.567093652087323,-18.506582125099154
0.34765625,-23.244302682381903,-6.728881505241587,18.088741772301113,8.069256065750626,-5.940473420461694,8.178656928512948,9.470747726854082,17.20442893145978,-6.857389661661879,60.33014600130345,25.168310359109256,17.71647770668236,-29.098201356499914
0.3515625,-22.24072006624639,-28.32952452312417,19.690487114190184,9.052060478284092,-1.5473775181969842,7.326078912053139,4.7896151594254945,13.026450447497389,-4.514330006488816,44.21666985399794,22.26993115395019,33.53189884928839,-29.80121916590931
0.35546875,-30.745205894583542,-51.36592844868147,20.8731004672177,4.131991496551658,3.615449058609164,8.348834955443728,5.436887347642918,12.519478986457951,-3.3998586297849704,35.14219338510522,38.800336616957175,37.67779361215209,-16.269047475726094
0.359375,-28.86671009932032,-52.0958089809651,5.665953068035381,18.847970312546536,-10.55970414405625,-0.15727316831723792,2.3902441974880584,31.532092632080968,19.15971612100233,8.837982216797275,41.24818480312815,14.288133537100125,8.400641695120958
0.36328125,-10.55978454073314,-31.267888736169567,-15.24664795525257,25.178854317521512,-37.48511736702235,-4.187770464456196,-6.206581724507496,37.38047562470577,45.523126814918406,-9.690578061097476,24.43289902615625,-1.3708810144818244,22.190159286672436
0.3671875,-7.045724433901963,0.192066609751691,-15.083310887688327,34.66215752027214,-50.52124544277072,-23.55711350943825,-19.29629610697893,36.883227650311625,54.29966067054867,-12.014560974669923,10.435442241161152,-8.638681869259024,30.937954822226313
0.37109375,0.7718213413177982,4.784952160518451,-22.761403872045584,37.26841066387891,-52.469308433053605,-42.19332007895085,-34.549982471676515,16.089846991133452,35.1914892758255,-15.56287390309361,-12.529347697897563,-15.711259125486176,6.748684698078627
0.375,-0.06670493525645527,22.731564885143342,-12.556035217959355,43.477265257941234,-37.303117452150964,-54.936132231234005,-20.43321303985913,-11.63041139032249,19.302191456515988,0.9922296811257625,-40.144940889863335,-10.307149965907207,-21.189736129681886
0.37890625,-4.473145492143045,29.576931496688317,-3.118847094833836,42.97396919301693,-11.078660705159638,-36.78390675078465,1.2369714546115769,-34.66343150529957,-6.371193257982242,18.092579862294983,-33.4863879466316,8.31158110846087,-36.24411390176993
0.3828125,-26.028351374515616,31.865765643521367,12.85335711623054,50.529302634729916,11.882096022355334,-23.065376817823534,32.807291444867374,-39.034866523423695,-23.947192375998704,42.670467465682364,-5.180497484177567,28.80142352400876,-24.643029770201426
0.38671875,-35.665181517196835,19.31047327553147,35.19104782231022,43.788156962080336,12.698515011720183,0.13707592120149992,58.55925785640724,-31.52648221278519,-34.892461358275845,47.14518211430273,-0.023781257839215475,28.57483508878508,-21.77489991602274
0.390625,-40.79701001694822,6.7952099538037025,30.667937512535485,24.663762964680075,1.82782614580467,15.542438177945918,63.639768141437315,-7.502175766874144,-18.680868432516945,33.12211562279679,-3.919812921710128,27.722504094864846,-33.09130791057305
0.39453125,-22.21068080791193,1.1431914282284783,14.831091257863015,-3.072247371402075,-7.284272965887566,10.789951441032057,45.54698699311839,15.448991188457523,-7.370441174371107,25.614171623742404,-5.299589299107133,22.109684980461097,-28.68645649792412
0.3984375,14.174710450749238,-5.321627969615937,15.56687512939671,-22.318662154634417,-2.5759869138867764,-2.485168830398092,35.63426802610857,21.520179002166543,21.043303264255314,20.28669520874101,-2.1356153379451976,26.103465269638665,-24.97096578413946
0.40234375,42.710214273470186,-9.336617267097214,0.9099273422849447,-22.56173933903665,-0.22874058995436208,-3.539672297410295,28.45263416140427,26.218496695605516,38.11913915611299,24.401942137114695,5.545333823875289,29.108954654054614,-21.797141036090157
0.40625,49.69142858856735,-19.95165676318903,-4.847035803767664,-19.942768943882953,-1.5484954453772337,-10.341565283122883,15.53902328101163,9.195197405446969,31.262694815346745,32.93164204328685,4.431077798824786,22.60348265310894,-20.615379454510546
0.41015625,37.911459681671666,-32.29059219803985,6.157577128125703,-5.426329079541407,-16.64365091758192,-23.71976668195828,17.370543751734214,-11.093039433680378,13.975051304256896,33.9603761616245,-6.305242958834408,12.688127148091377,-12.50671620135521
0.4140625,29.860086642473217,-36.9333439429804,-5.507335704498977,0.3047348263628935,-18.651462376948814,-21.413439695639397,5.350099924095504,-14.080746079559658,2.86372644992271,18.153939319875334,-11.455712050095483,-21.19946889417848,-4.235193791233867
0.41796875,13.727164733843072,-23.836348027621387,-11.963192597633327,6.674310469581779,-33.95499147408283,2.1815086918550928,-1.4476593435249177,-13.132948849368347,1.8515309432740281,18.754776422829572,-23.278659714075673,-50.969706829022456,14.329020505225884
0.421875,17.37891639862696,-7.745975776889668,-3.660329195370217,18.65543694715109,-33.78889327017725,1.7749450371132949,-6.158624425617055,-5.431126834454619,3.284798063268667,23.08935108267526,-25.483924745814264,-62.12942501498066,10.410729083242131
0.42578125,10.492904436728757,14.694815451236618,9.799949167675667,5.956361929798528,-19.636582505009045,-6.130310933661091,-16.13915748884716,-7.634913577265337,9.913564294135462,38.62201099250615,-38.454770346818485,-60.44993824484028,-7.61003362473561
0.4296875,8.710555441314797,31.21041427497054,8.27309602151519,5.505957673312621,-15.442905335993961,-2.2209233912000865,-17.296058940652266,-19.11768302022936,-1.0065196730131984,38.62968379735808,-54.53645296256675,-57.84832105068376,-29.50732970158811
0.43359375,-5.091684930128155,35.89080907157654,28.361282760065393,8.029551117807634,6.392736537406806,-3.165273169257292,-16.815190647133637,-27.354601052124707,-15.406543134963073,45.688125965951166,-42.88460256247709,-26.654889334639023,-50.16148104422151
0.4375,-17.11997125958226,21.916469555039427,59.70651886202099,6.353182376006583,24.565888134249015,4.398560792566545,1.877399998353377,-18.092143163729755,-31.013782943293723,54.29149833695718,-27.057320585620054,-13.928893621624848,-50.74975397193959
0.44140625,-25.227807760221495,5.449578797818653,66.74220284373986,32.406237515100464,46.786553844044356,9.096759518057151,31.933764507020573,4.57397640328195,-35.972888558253814,64.82085731169713,-10.475813578509218,-6.937373608530091,-46.145102534705764
0.4453125,-23.598143174196203,-8.288176918913777,57.26346603695654,35.86291667911156,36.82001094891439,-1.9700239381403428,33.396582453471424,18.614487432325962,-11.14202044158576,47.95954021922083,8.351361381493682,-13.462671254080245,-34.82831074972319
0.44921875,-8.426268644376448,-26.668513928050537,36.94759941941024,13.526092796217625,20.91724555859028,-25.7629302415799,20.138566846960273,30.365547893242102,0.9517648745742435,19.35585005521126,-5.746006865659929,-19.112790051648545,-30.45488022697412
0.453125,15.97967529465285,-28.130343062239042,18.020037657697355,6.167528964378832,4.079259982038987,-36.38553766810263,-5.860357033686978,15.859912009472852,15.490095523818177,-10.105573809808092,-31.99190398646057,-17.758649310301745,-22.984017160458258
0.45703125,32.936036106951576,-12.96465861831203,-4.8737366239256446,2.7996271591322315,-11.756582433422487,-58.5686970411081,-28.194169208212738,2.9480889769634406,22.333672576339104,-11.008830701425207,-58.001411082617736,-29.600381512211513,-30.534718826229845
